height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",67.0,10.0,1106.0,13.6,9.1,11.0,14.7,87.0,102.0,188.0,393.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",72.0,73.0,2342.0,8.5,7.9,15.6,12.9,103.0,297.0,402.0,809.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",72.0,70.0,2185.0,17.7,6.6,12.1,9.7,95.0,277.0,374.0,885.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",27.0,22.0,786.0,9.8,3.6,18.0,9.3,31.0,89.0,123.0,290.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(29, 35]",72.0,73.0,1882.0,11.1,2.8,10.9,11.1,58.0,213.0,276.0,637.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",62.0,14.0,800.0,7.8,3.5,10.7,5.0,22.0,88.0,97.0,233.0,"(-1, 5]",2
"(203, 215]","(131, 143]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",27.0,0.0,267.0,7.0,13.8,23.3,14.2,22.0,40.0,65.0,30.0,"(5, 11]",1
"(203, 215]","(131, 143]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",18.0,0.0,179.0,3.5,7.9,20.9,15.9,13.0,27.0,43.0,21.0,"(5, 11]",1
"(203, 215]","(131, 143]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",22.0,7.0,325.0,4.0,10.0,21.7,17.3,29.0,52.0,83.0,26.0,"(5, 11]",1
"(203, 215]","(131, 143]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",22.0,2.0,226.0,9.2,3.0,20.2,15.3,10.0,35.0,51.0,11.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",62.0,19.0,891.0,10.2,2.0,10.7,5.9,15.0,79.0,94.0,136.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",73.0,58.0,1145.0,17.1,8.3,1.9,6.8,18.0,86.0,109.0,379.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",58.0,29.0,961.0,2.5,3.6,7.8,3.8,4.0,92.0,99.0,150.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",54.0,31.0,1159.0,6.7,0.0,13.3,6.7,20.0,105.0,122.0,281.0,"(11, 17]",2
"(191, 203]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",43.0,11.0,318.0,10.6,2.9,15.1,7.7,5.0,39.0,41.0,132.0,"(-1, 5]",2
"(191, 203]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",26.0,2.0,230.0,17.0,6.8,14.7,9.7,11.0,27.0,35.0,103.0,"(-1, 5]",2
"(191, 203]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",26.0,0.0,448.0,9.9,4.5,8.6,5.4,19.0,28.0,44.0,147.0,"(-1, 5]",2
"(191, 203]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",62.0,2.0,1500.0,10.3,0.0,8.5,8.6,26.0,138.0,169.0,531.0,"(-1, 5]",1
"(191, 203]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",27.0,0.0,453.0,11.8,12.4,5.6,5.5,6.0,31.0,41.0,139.0,"(5, 11]",2
"(191, 203]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",44.0,30.0,1060.0,6.9,1.7,9.2,8.6,13.0,91.0,101.0,420.0,"(5, 11]",2
"(179, 191]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",5.0,0.0,17.0,26.7,10.9,14.2,14.6,1.0,0.0,7.0,9.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",11.0,0.0,22.0,7.6,14.4,19.1,15.0,2.0,1.0,4.0,6.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",51.0,0.0,641.0,7.4,2.5,15.4,6.4,14.0,56.0,60.0,183.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",72.0,7.0,1516.0,15.3,0.0,9.5,5.2,33.0,132.0,164.0,762.0,"(-1, 5]",2
"(179, 191]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",82.0,4.0,1621.0,14.7,0.9,9.4,5.3,25.0,178.0,204.0,876.0,"(-1, 5]",2
"(179, 191]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",81.0,74.0,2488.0,10.3,2.9,9.7,5.5,42.0,209.0,249.0,1412.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",58.0,0.0,985.0,8.6,0.0,16.0,6.7,11.0,130.0,150.0,291.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",75.0,76.0,2802.0,22.1,2.6,11.0,2.0,51.0,259.0,307.0,1421.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",54.0,52.0,2009.0,24.0,0.0,13.6,5.1,31.0,176.0,208.0,1138.0,"(-1, 5]",3
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",56.0,53.0,1999.0,19.6,4.2,11.9,3.5,25.0,163.0,188.0,1156.0,"(5, 11]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",77.0,77.0,2842.0,15.7,0.8,10.2,3.9,32.0,206.0,231.0,1473.0,"(5, 11]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",66.0,56.0,2061.0,16.9,3.0,6.0,9.8,17.0,150.0,170.0,912.0,"(5, 11]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",67.0,54.0,2115.0,16.7,4.0,15.8,7.8,31.0,209.0,227.0,884.0,"(5, 11]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",65.0,62.0,2106.0,12.4,1.4,8.8,7.4,17.0,174.0,190.0,916.0,"(5, 11]",3
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",42.0,39.0,1176.0,11.6,0.0,10.2,4.4,13.0,90.0,109.0,523.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",3.0,0.0,28.0,18.5,17.5,15.6,18.1,4.0,3.0,8.0,14.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",42.0,0.0,216.0,8.6,11.9,11.7,11.9,21.0,21.0,42.0,79.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",22.0,0.0,446.0,12.6,11.0,19.8,11.6,47.0,70.0,117.0,175.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",64.0,7.0,1377.0,14.5,14.5,22.6,18.1,154.0,267.0,428.0,572.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",77.0,8.0,1788.0,16.5,9.3,16.4,15.8,185.0,363.0,548.0,727.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",71.0,73.0,2201.0,10.5,11.9,25.1,20.0,199.0,447.0,635.0,970.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",72.0,74.0,2283.0,21.8,5.8,21.6,20.6,200.0,410.0,610.0,1186.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",61.0,55.0,1983.0,20.3,10.3,17.7,14.1,164.0,335.0,502.0,1017.0,"(-1, 5]",3
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",52.0,42.0,1184.0,18.9,6.8,18.9,15.0,88.0,215.0,309.0,479.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(17, 23]",27.0,2.0,544.0,17.3,5.9,7.4,6.0,37.0,40.0,81.0,166.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",72.0,78.0,2873.0,19.4,6.5,8.4,7.1,65.0,229.0,299.0,1617.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",81.0,82.0,3020.0,27.4,3.6,14.1,7.9,70.0,251.0,329.0,2029.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",33.0,36.0,1382.0,17.1,2.0,8.2,12.6,27.0,107.0,137.0,854.0,"(-1, 5]",3
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",10.0,10.0,310.0,10.0,4.8,11.6,8.9,13.0,24.0,35.0,158.0,"(-1, 5]",3
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",48.0,51.0,1530.0,14.2,1.6,15.6,5.2,36.0,128.0,163.0,892.0,"(5, 11]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",63.0,66.0,2097.0,13.2,0.5,8.5,12.3,46.0,179.0,223.0,1081.0,"(5, 11]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",65.0,64.0,2082.0,16.9,0.8,7.0,7.0,57.0,176.0,247.0,1155.0,"(5, 11]",3
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(17, 23]",64.0,16.0,1417.0,8.5,5.2,12.5,8.9,77.0,233.0,313.0,581.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(17, 23]",79.0,56.0,1916.0,13.5,7.3,24.8,12.1,97.0,335.0,432.0,938.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(17, 23]",9.0,3.0,164.0,3.7,6.8,17.4,13.1,4.0,25.0,27.0,53.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(17, 23]",72.0,7.0,1469.0,11.8,1.9,14.8,3.7,37.0,163.0,203.0,617.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(23, 29]",82.0,9.0,1430.0,16.8,1.7,17.8,12.4,44.0,250.0,296.0,746.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(23, 29]",32.0,12.0,379.0,10.3,0.2,16.7,10.8,14.0,59.0,74.0,148.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",2.0,3.0,68.0,-0.6,5.3,15.6,11.4,3.0,10.0,15.0,10.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",45.0,4.0,758.0,17.5,6.3,13.1,10.8,25.0,95.0,111.0,243.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",81.0,50.0,2111.0,13.0,1.8,6.3,4.9,28.0,159.0,185.0,1049.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",73.0,85.0,2718.0,14.7,3.1,10.4,7.0,47.0,206.0,249.0,1724.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",22.0,0.0,117.0,17.6,14.8,12.6,12.8,15.0,12.0,25.0,68.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",26.0,10.0,399.0,8.3,7.7,2.6,13.6,24.0,28.0,55.0,98.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",17.0,4.0,199.0,5.4,6.4,15.4,3.9,8.0,30.0,40.0,67.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",65.0,62.0,2220.0,18.6,1.8,5.2,5.5,23.0,186.0,198.0,1080.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",72.0,74.0,2251.0,23.7,0.0,7.4,6.4,16.0,152.0,171.0,1080.0,"(5, 11]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",68.0,64.0,1742.0,17.2,0.1,4.0,6.1,9.0,100.0,111.0,708.0,"(5, 11]",2
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",59.0,34.0,1421.0,11.6,0.1,8.8,6.1,8.0,108.0,115.0,574.0,"(5, 11]",2
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",38.0,0.0,815.0,12.8,0.6,9.1,12.3,5.0,77.0,88.0,315.0,"(5, 11]",2
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",77.0,1.0,1685.0,13.5,2.1,8.3,4.2,11.0,119.0,135.0,667.0,"(5, 11]",1
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",62.0,0.0,1279.0,16.5,0.6,12.1,5.5,21.0,122.0,140.0,486.0,"(5, 11]",3
"(179, 191]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",65.0,2.0,1083.0,16.6,1.4,16.2,3.7,6.0,115.0,126.0,433.0,"(11, 17]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",19.0,8.0,206.0,8.4,0.0,14.0,8.5,6.0,24.0,31.0,37.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",27.0,0.0,248.0,7.9,0.0,14.8,5.9,9.0,34.0,40.0,64.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",28.0,7.0,386.0,11.2,8.4,23.4,18.5,37.0,91.0,129.0,98.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",59.0,11.0,846.0,11.4,15.7,28.9,22.4,121.0,177.0,294.0,219.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",60.0,22.0,702.0,17.6,11.9,24.8,21.7,69.0,155.0,226.0,255.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",73.0,44.0,1328.0,15.0,11.2,27.1,21.7,135.0,364.0,496.0,388.0,"(-1, 5]",2
"(203, 215]","(131, 143]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",8.0,0.0,4.0,-0.7,4.3,17.6,23.3,1.0,0.0,3.0,6.0,"(-1, 5]",2
"(203, 215]","(131, 143]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",34.0,3.0,301.0,12.7,8.7,17.1,13.7,29.0,45.0,69.0,105.0,"(-1, 5]",1
"(203, 215]","(131, 143]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",11.0,4.0,31.0,3.6,26.8,17.1,26.8,3.0,3.0,14.0,8.0,"(-1, 5]",1
"(203, 215]","(131, 143]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",1.0,0.0,4.0,12.2,99.8,2.0,52.1,1.0,0.0,11.0,4.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",35.0,1.0,241.0,14.4,10.4,18.2,18.4,19.0,41.0,58.0,60.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",8.0,1.0,24.0,-0.8,0.5,24.1,11.9,0.0,4.0,5.0,8.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",49.0,2.0,359.0,10.5,9.6,13.6,17.9,30.0,54.0,88.0,109.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",41.0,5.0,325.0,18.5,14.4,18.1,12.3,37.0,57.0,87.0,57.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",64.0,49.0,1758.0,11.1,0.0,7.3,4.6,18.0,126.0,149.0,894.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",71.0,24.0,2069.0,9.4,2.0,12.4,5.5,34.0,171.0,195.0,1112.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",85.0,25.0,2207.0,12.2,0.0,5.7,1.0,40.0,153.0,190.0,939.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",79.0,21.0,2153.0,9.3,0.0,8.8,5.9,37.0,164.0,202.0,765.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",42.0,41.0,1388.0,15.2,3.5,10.7,6.3,19.0,138.0,153.0,730.0,"(-1, 5]",3
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",31.0,0.0,196.0,12.6,1.8,12.4,11.6,6.0,24.0,36.0,71.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",77.0,82.0,3041.0,22.8,2.9,22.0,10.3,80.0,534.0,620.0,2027.0,"(5, 11]",1
"(203, 215]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",73.0,73.0,2507.0,22.0,4.1,18.4,9.9,57.0,464.0,505.0,1676.0,"(11, 17]",1
"(203, 215]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",57.0,60.0,2079.0,21.5,5.6,19.5,11.2,46.0,370.0,416.0,1339.0,"(11, 17]",2
"(203, 215]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",59.0,45.0,1660.0,19.3,2.6,19.8,15.2,38.0,326.0,362.0,918.0,"(11, 17]",2
"(203, 215]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",82.0,81.0,2625.0,24.6,4.3,17.6,10.6,39.0,459.0,495.0,1734.0,"(11, 17]",1
"(203, 215]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(35, 41]",77.0,77.0,2282.0,18.7,3.2,20.0,14.9,46.0,412.0,456.0,1332.0,"(11, 17]",2
"(203, 215]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2015, 2021]","(35, 41]",76.0,75.0,2363.0,25.3,3.4,17.5,10.3,52.0,433.0,488.0,1370.0,"(11, 17]",2
"(203, 215]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2015, 2021]","(35, 41]",56.0,54.0,1438.0,22.6,1.4,27.3,15.3,23.0,332.0,353.0,768.0,"(17, 23]",3
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",86.0,66.0,1634.0,5.3,0.3,15.9,6.2,45.0,242.0,289.0,481.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",53.0,3.0,307.0,3.6,6.8,19.2,16.8,21.0,56.0,79.0,34.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",55.0,9.0,756.0,7.9,7.2,22.6,14.2,65.0,132.0,202.0,175.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",62.0,0.0,1127.0,9.8,9.4,14.0,14.8,71.0,175.0,249.0,227.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",26.0,10.0,386.0,10.7,4.4,16.8,11.0,19.0,59.0,77.0,51.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",35.0,4.0,669.0,9.5,3.1,7.4,11.4,17.0,50.0,69.0,185.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",24.0,2.0,266.0,14.1,12.1,12.0,8.0,0.0,22.0,26.0,84.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",49.0,0.0,393.0,12.5,0.0,7.6,6.6,5.0,41.0,44.0,107.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",53.0,22.0,1114.0,12.2,0.0,12.0,11.7,12.0,131.0,144.0,395.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",62.0,34.0,1315.0,17.3,4.8,14.3,5.6,21.0,156.0,172.0,412.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",45.0,5.0,536.0,12.3,7.9,12.3,13.2,37.0,46.0,93.0,249.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",64.0,5.0,952.0,10.4,6.7,15.3,15.5,64.0,162.0,224.0,339.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",71.0,62.0,2037.0,21.3,7.7,16.6,10.4,136.0,285.0,424.0,861.0,"(-1, 5]",3
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",42.0,23.0,546.0,3.7,11.0,14.9,9.8,36.0,73.0,110.0,230.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",30.0,0.0,476.0,11.8,1.0,16.3,12.3,27.0,75.0,104.0,149.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",81.0,51.0,1630.0,10.0,0.8,15.7,7.3,53.0,185.0,235.0,652.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",68.0,24.0,1128.0,10.5,7.5,9.3,9.8,49.0,99.0,145.0,400.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",53.0,7.0,777.0,10.7,1.5,14.8,11.7,19.0,111.0,133.0,285.0,"(-1, 5]",2
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",73.0,0.0,1489.0,13.8,8.1,16.0,14.4,50.0,187.0,235.0,510.0,"(-1, 5]",1
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",79.0,83.0,3149.0,16.2,4.8,11.1,7.9,89.0,341.0,436.0,1346.0,"(5, 11]",1
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",65.0,66.0,1651.0,12.8,4.3,15.9,6.3,66.0,218.0,277.0,624.0,"(5, 11]",2
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",78.0,8.0,1789.0,16.2,4.2,15.6,0.0,39.0,260.0,303.0,728.0,"(5, 11]",2
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",65.0,13.0,985.0,12.0,2.3,21.7,8.8,29.0,163.0,191.0,345.0,"(5, 11]",1
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",49.0,0.0,593.0,14.5,3.3,18.3,8.9,16.0,95.0,110.0,215.0,"(5, 11]",3
"(191, 203]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",81.0,36.0,1639.0,7.7,4.6,11.3,7.3,54.0,167.0,217.0,351.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",19.0,1.0,279.0,2.5,0.5,0.0,3.3,4.0,15.0,18.0,83.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",52.0,0.0,693.0,7.4,2.8,3.7,5.5,8.0,42.0,52.0,190.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",37.0,0.0,318.0,3.8,2.6,12.5,5.0,5.0,33.0,44.0,109.0,"(-1, 5]",2
